UUID,REF,LCX,KEYWORDS,RCX,lemma_bfm,pos_bfm
49805b12-32d0-4802-8f8c-bfe7c3c22cfd,"melusine, p. 128","ou millieu des pors de son royaume , pour plus tost estre ou les Sarrasins",arriveroient,pour prendre terre . Et faisoit le roy Uriien si grant semblant qu' il donnoit,VERcjg,|arriver|
ba4d7a68-d3b7-474b-a785-42fde0d07001,"melusine, p. 129",", de trait , d' eschielles et de pavaz . Et celle navire venoit pour",arriver,au Chamdelour . Et ce chemin venoit Guyon et le maistre de Rodes et leurs,VERinf,|arriver|
df907e87-57b0-4b82-a84e-6580a7078e81,"melusine, p. 131","de ces gens qui sont au port , ilz n' ont talent de nous laissier",arriver,sans riote . Ilz ne monstrent pas qu' ilz aient gaires doubte de nous .,VERinf,|arriver|
8fbe7de7-3d18-439c-bc51-3c753465f11f,"melusine, p. 132",. Et cependant s' en vint Guyon et le maistre de Rodes et leurs gens,arriver,"au Lymacon , dont le cappitaine fut moult joyeux et leur dist comment Sarrasins ont",VERinf,|arriver|
6249de4b-af57-4497-8f0e-4369fe8ac237,"melusine, p. 139","va moult doulent par la mer , et jure ses dieux que se il puet",arriver,"a sauvetté a Damas , que encore fera grant ennuy aux Chippriens . Et ainsi",VERinf,|arriver|
5de79103-3e41-4845-a790-b3cef7a6e0fb,"melusine, p. 140","en cellui jour que la feste devoit estre , huit jours devant , commenca a",arriver,"grant peuple en la cité , de quoy le roy fu moult joyeux . Et",VERinf,|arriver|
b20536df-4dc3-4cd3-b297-a840c17b860a,"melusine, p. 143","dire : « Ma damoiselle , on dit que ceulx qui sont alez en Chippre",arriveront,"par temps au port . » Lors fu Florie moult joyant , et vint a",VERcjg,|arriver|
1f1db5ea-8d64-4192-916d-3bbf2bbb13a3,"melusine, p. 144","congié , et aussi fist le grant maistre de Rodes , qui fist les barons",arriver,"en l' isle et leur fist moult bonne chiere et grande , et aussi firent",VERinf,|arriver|
436393f5-b971-42e7-ae10-2acc70d54bbd,"melusine, p. 144","chief de V. jours se mistrent les barons en mer , et en brief temps",arriverent,"en Chippre , et compterent au roy Uriien toute la verité de la recueillette que",VERcjg,|arriver|
feff6f27-c1d4-45e2-9035-2b466cb4e21d,"melusine, p. 145",", singlerent tant par mer qu' ilz apperceurent le port de la Rochelle et y",arriverent,", au plaisir de Nostre Seigneur , a grant joye , et tirerent tout le",VERcjg,|arriver|
6ac810e9-7319-4f30-819d-ff2714ecd23e,"melusine, p. 145","grant et noble soubz Lusignen , en la praierie . Et la feste durant ,",arriverent,a la Rochelle les barons de Poittou qui s' estoient derrenierement partiz de Chippre .,VERcjg,|arriver|
b07802f4-550b-4a94-9b0a-584016639449,"melusine, p. 194",et le roy d' Ausaiz et leurs gens . Tant chevaucha l' ost que ilz,arriverent,"a Couloigne et vindrent les bourgois encontre eulx a belle compaignie , et firent passer",VERcjg,|arriver|
7342477f-30f0-4238-bef3-1afc7ae071c8,"melusine, p. 212","les trouvoit sur la mer , car il n' avoit pas entencion de les laissier",arriver,"en son pays . Et quant Gieffroy scot ceste nouvelle , si jura Dieu que",VERinf,|arriver|
00747c70-9e9e-41a7-8fce-21b931df9b8e,"melusine, p. 213","traire vers la Rochelle , ou Melusigne et Remond estoient , qui y avoient fait",arriver,moult bel navire et bien pourveoir et advitaillier de tout ce qui y estoit neccessaire,VERinf,|arriver|
990fa205-7c82-46e6-ac6c-f69eeccf1c93,"melusine, p. 213","vins mil Sarrazins , et avoient leur navire tout prest . Et orent entencion de",arriver,"premierement en Armenie , et destruire premiers l' ille de Rodes et puis le royaume",VERinf,|arriver|
cbf3a3dc-1cce-4b1f-8265-f2df2da0e99d,"melusine, p. 215","est , et ayez voz gens tous prests sur le port , s' ilz vouloient",arriver,"par force , que ilz en feussent contrediz . » Et cil si fist le",VERinf,|arriver|
f906b7fe-930e-4461-96ee-2cfc9d92ef99,"melusine, p. 215","noble armee envers le port de Japhes , car il ne veult pas que Sarrasins",arrivent,en son pays . Mais dictes a son frere que il et vous a tout,VERcjg,|ariver|arriver|
ee46ddc4-749c-453e-95dd-11660e89c3ee,"melusine, p. 220","dictes verité . Or faisons traire noz gens hors des vaisseaux , et les laissons",arriver,"paisiblement . Mais pour neant en parlent , car ilz yssent moult appertement , sans",VERinf,|arriver|
78c1ff5b-9401-4bc1-8725-197d0edcb860,"melusine, p. 238",A tant prent congié et entre ou vaissel . Comment Gieffroy entre en mer pour,arriver,au port de la Rochelle . Comment Gieffroy entre en mer pour arriver au port,VERinf,|arriver|
ce96296a-cfb0-463e-93dd-e4fff1efcf35,"melusine, p. 238",mer pour arriver au port de la Rochelle . Comment Gieffroy entre en mer pour,arriver,au port de la Rochelle . En ceste partie dit l' ystoire que Gieffroy singla,VERinf,|arriver|
cd443daa-a4a2-417e-a5eb-ca65eec4b7ed,"melusine, p. 274","furent partiz de Thoulouse , parmy la Guienne , qu' ilz vindrent en Poictou et",arriverent,a Lusegnen ou ilz trouverent Gieffroy et pluseurs des barons du pays . Ilz le,VERcjg,|arriver|
399c887d-8691-4469-ad9a-d2ce925278db,"anglure, p. 74",oultre tout le jour par desers jusques a environ heure de vespres que nous venismes,arriver,a Saint Anthoine sur le flun du Nil . Et cellui soir mesmes rentrasmes en,VERinf,|arriver|
86420638-2bc6-402d-9018-c4bb179d277e,"anglure, p. 99","droicte ordonnance les Veniciens envoyent chascun an . galées en la Terre Saincte , et",arrivent,toutes a Barust qui est le port de Damas en Surie ; et d' illec,VERcjg,|ariver|arriver|
cc634b77-b323-400e-b496-24dcb7c3300d,"QJoyesKa, p. 139r","mort de son filx Joseph , ne furent point pareilles a ceste douleur . Or",arrive,"au païs et sceit la chose certainement . S’ il est homme d’ onneur ,",VERcjg,|ariver|arriver|
62f1f1e4-891d-43f1-a7a3-7198f3d75c1c,"baye1, p. 220",touchié de requerir provision pour la ville de Paris où pluseurs gens d' armes doivent,arriver,"en brief en la compaignie des ducs de Berry , de Bourgoigne , de Breteigne",VERinf,|arriver|
309882c4-fe8f-4c3c-a1eb-9b697ef29661,"DocSMichel_a, p. 122",eulx rendu ainssoys que les diz baleinier de Chierebourg et escaffe de la Polle peussent,arriver,"a eulx , lesquelz Cristofle et ses compaignons revindrent le dit jour . Et semblablement",VERinf,|arriver|
d370a679-2057-475b-8227-ada1601d0afe,"cdo_ballades, p. 169, v. 14","Qui d' estranges pays devise , Affin que dedens il advise A quel port pourra",arriver,", Et le chemin a chois eslise , A bien aler et retourner . Pour",VERinf,|arriver|
97700654-72da-4ca1-9dc7-6b5cab67322f,"cdo_rondeaux, p. 482, v. 5","qui j' ay ma fiance ; Droit ou pays de Desirance , Briefment puissiez faire",arrivee,", Affin que , par vous , soit gardee De la tempeste fortunee Qui vient",VERppe,|arriver|
7d6b76b2-bc78-4739-87c1-43d05b00a1fb,"SBath2, p. 69",homme ce fuct aproché de la nef et il eust aperceu qu' elle n' estoit,arrivee,en ce lieu par aulcung moyen sinon par la grace de Dieu et eut veu,VERppe,|arriver|
12fae34a-e177-4f5d-8cd2-546df542f986,"jouvencel1, p. 20","saulf - conduit pour eviter le dangier des ennemys du party dont je tenoie ,",arrivay,"à l' un des chasteaulx dessus dis , lequel se nommoit Luc , contraire à",VERcjg,|arriver|
e9e379a8-5890-4d58-813d-3a9136387dae,"jouvencel1, p. 34",", quant nous eusmes bien cheminé , il nous convint traverser le grant chemin qui",arrive,à Verset : autrement nous n' eussions point entré où estoient les chevaulx . Mais,VERcjg,|ariver|arriver|
3afd1850-36bb-463d-8c19-3f982546e3b4,"jouvencel1, p. 35","pour couvrir leur tract . Et chevaucherent tant qu' ilz passerent oultre Verset , et",arriverent,"en ung fort buisson , où ilz ordonnerent leur embusche devant l' aube crevant .",VERcjg,|arriver|
80061668-869a-43cd-a1d4-19a93c13d501,"jouvencel1, p. 73","Virgille , es vaincus n' a pas grant fiance . Si chevaucherent tant qu' ilz",arriverent,en la ville de Crathor . Et là furent le Jouvencel et Jehannin l' archier,VERcjg,|arriver|
4eb1b5b9-a88b-4bda-9f3b-632d164a89d4,"jouvencel1, p. 84","autres habillemens qui nous sont necessaires , tellement que , se Dieu plaist , nous",arriverons,en la Grant - Lande environ dix heures au soir . Or allez et vous,VERcjg,|arriver|
b9c269ec-bbd1-46c0-b13d-53fa0aef5d1e,"jouvencel1, p. 85","Jouvencel et dist ainsi : « Sceurement , cappitaine , je scay bien qu' ilz",arriveront,"tantost , car ilz le m' ont mandé et fait dire qu' ilz se trouveront",VERcjg,|arriver|
04c62b11-49df-4104-9466-70c60a08cc45,"jouvencel1, p. 88","faitte , chacun exploita à faire ce qui lui estoit en charge ; et tous",arriverent,le plus celéement et le mieulx qu' ilz peurent es lieux qui leur estoient ordonnés,VERcjg,|arriver|
e8fd3f74-b2ba-44e5-b364-d7600f0e8ded,"jouvencel1, p. 106","jour sera venu , nous partirons ung peu tart , affin que nous ne puissions",arriver,sur eulx qu' il ne soit nuyt serrée . Et faudra qu' il soit nuyt,VERinf,|arriver|
d01111e0-20d4-4c32-a427-fc3e5201e75c,"jouvencel1, p. 106","mirent à chemin , ainsi qu' ilz avoient ordonné , et chevaulcherent tant qu' ilz",arriverent,"en une grande lande , qui estoit loing du grant chemin ; et là firent",VERcjg,|arriver|
f78368a0-eac6-4473-b641-ee07f48b0391,"jouvencel1, p. 107",fait . Ainsi cheminerent au plus celléement qu' ilz peurent et tant firent qu' ilz,arriverent,"au villaige , où estoient logiez leurs ennemys . Mais , pour le bruyt ou",VERcjg,|arriver|
750946e3-d2cc-4689-99e3-82937f55e51b,"jouvencel1, p. 144","le siège . Et , ainsi qu' il vint contre le point du jour ,",arriverent,bien cent chevaulx des ennemiz du Jouvencel à son logeiz et firent moult grant bruit,VERcjg,|arriver|
98fe9f5e-c682-43ea-9aeb-c94eab70b544,"jouvencel1, p. 152","paiges , ou lieu où ses ennemys ne les povoient gaingner . Et tantost si",arriverent,"les ennemis beaucoup en plus grant nombre qu' il n' estoit , qui sus piés",VERcjg,|arriver|
ab50381a-bece-4946-bcc4-21b1d50ec798,"jouvencel1, p. 152","de pié coy sans bougier ; et tellement marcherent les ennemys que , quant ilz",arriverent,"au Jouvencel , ils estoient en la grosse alaine et marchoient les ungs après les",VERcjg,|arriver|
ecf07cb3-c5fe-4c98-a3a2-40c718e9acbd,"jouvencel1, p. 152","autres . Car tous n' estoient pas d' une force . Les premiers , qui",arriverent,", furent renversez et mors ; et , quant ceulx de derrière l' adviserent ,",VERcjg,|arriver|
94525305-df6e-4e4b-9c6e-bf694b4461cf,"jouvencel1, p. 177","marcherent jusques à Luc , au moindre bruit qu' ilz peurent , et ilz y",arriverent,"à la fin du moys . Et là trouverent le Mareschal de Crathor , qui",VERcjg,|arriver|
adc47437-e9ec-4cdf-a2e6-04a0d00528e8,"jouvencel1, p. 178",pas mener ceste puissance de nuit . Et pour ce regarderons l' eure que vous,arriverez,"là , que vous pensissez les surprendre . Et si soyez bien sceurs et advisez",VERcjg,|arriver|
c9486382-5746-4910-8236-732e8b4c9736,"jouvencel1, p. 200",", ou en chemin , si vous voyez qu' il soit affaire . Quant ilz",arriveront,"à leur place , pareillement . Et povez choisir tel parti qu' il vous plaira",VERcjg,|arriver|
360d0ee0-adaf-4f87-a72f-9dae9b2efa80,"jouvencel1, p. 216",à terre et se sauva à pié par ung marais qui y estoit . Tantost,arriverent,messeigneurs les Mareschaulx et le conte de Parvanchières et toutes leurs batailles . Et virent,VERcjg,|arriver|
c83137d5-3ffb-4997-aa19-547a0e95cb65,"jouvencel2, p. 16","faire ce qui leur estoit commandé . Aussitost que la porte fut ouverte , ilz",arriverent,"devant et rebourserent le chemin , ainsi que chargé leur estoit , et prindrent chevaulx",VERcjg,|arriver|
4f687975-7434-4bf8-ac58-6e21708d0cb6,"jouvencel2, p. 23","le fait de la justice et de la police du païs . Le lendemain ,",arriverent,"trois des gens de l' hostel du Roy et ses conseilliers , c' est assavoir",VERcjg,|arriver|
5f615a8b-ddcb-445b-b01e-8cdc7d739712,"jouvencel2, p. 85","recueillist et fit logier au mieulx qu' il peust et , pour ce que ilz",arriverent,"sur le tart , leur voullut donner à soupper . Mais le cappitaine de Crathor",VERcjg,|arriver|
039f4f1f-b6c3-4de3-8699-53d4ad82e902,"jouvencel2, p. 88",la charge d' aller devant chevaucherent et allerent tant par leurs petiz pas qu' ilz,arriverent,"à Francheville , qui estoit une grosse ville champestre , où il y avoit grosses",VERcjg,|arriver|
3204748b-c7c3-41ec-af4b-656b3cd8fe09,"jouvencel2, p. 100",subtille et ne treuve si petite entrée que elle ne passe ; par où elle,arrive,", elle est sans merci . Les plus perilleuses armes du monde sont à cheval",VERcjg,|ariver|arriver|
1b9ec5d7-d362-4e43-b7f9-d1a58a3c51a7,"jouvencel2, p. 130",car dedans Escallon avoit beaucoup de vaillans gens ; et fut bien besoing qu' il,arrivast,"à ceste heure - là atout son armée . à son arrivée , ses gens",VERcjg,|arriver|
76c3a466-0a4d-4073-aa7f-9c926cc02e3b,"jouvencel2, p. 146",à la venue du Roy . Il fut midi ou plus avant que le Roy,arrivast,"; et , quant il fust arrivé , il sceut et vit que le duc",VERcjg,|arriver|
e87fa8cf-637d-4f5e-b956-ac84133da5cc,"jouvencel2, p. 188",", qui eurent grant joye de sa venue ; comment trois capitaines du duc Baudouin",arriverent,"ce soir là , lesquelz grandement il festoya et en remercia le duc Baudouin ;",VERcjg,|arriver|
07b496bc-eead-460e-bae6-943fcb32f432,"jouvencel2, p. 195","garde . Ainsi chevaucherent tout le jour , tant que , au soir , ilz",arriverent,"entour la ville de Virance , où leurs logeiz estoient despartiz . Et le Roy",VERcjg,|arriver|
5381cf1b-ee92-4cec-bb49-c6c513bbf56a,"tringant, p. 278","qu' on les combatist ; mais aucuns compagnons les chevaucherent tellement que , quant ilz",arriverent,"en la ville de Meung , ilz estoient hors d' aleyne ; car la pluspart",VERcjg,|arriver|
84992f21-e80c-467a-a9e2-639d32c99b62,"jehpar, p. 9","grant compte , car ilz vouloient aller lever le siege de devant Seguonye . Si",arriverent,"devant une ville qui leur fut ouverte , appellee Burges , qui estoit une des",VERcjg,|arriver|
8592d5cb-814c-4b0d-9250-89eb10c238e1,"jehpar, p. 19",avoient si bien fait la besongne . Et firent tant par leurs journees qu' ilz,arriverent,"en Engleterre , ou ilz furent receuz a grant joye , et vindrent a Londres",VERcjg,|arriver|
d6137843-287c-46aa-b64c-c75f2820ae9e,"jehpar, p. 26",. Comment les cent chevaliers et les cent pages tous montez et habillez de mesmes,arriverent,devers le roy de France a Vincennes . Les cent barons et les cent pages,VERcjg,|arriver|
a064c5a8-5c95-4532-87dc-a878569f902a,"jehpar, p. 50",avoient fait et besongné avecq le roy d' Espaigne . Si firent tant qu' ilz,arriverent,"devers Jehan de Paris , et luy compterent au long ce qu' ilz avoient fait",VERcjg,|arriver|
5265396d-9489-4880-99ab-1e42a41658e0,"jehpar, p. 51","moult grant matin , de la grant peur qu' ilz avoient que point ne veissent",arriver,Jehan de Paris . Si firent clorre tous les sentiers et rues de la ville,VERinf,|arriver|
fddb491c-2b9d-4bc1-9c39-39067e2bfa2d,"jehpar, p. 51","que par devant le palais . Et ce pendant qu' ilz en parloient , vecy",arriver,"les deux heraulx avecq les deux pages , au point que devant avez ouy ;",VERinf,|arriver|
a8801b81-4d7a-4560-8b59-97f148c998bc,"jehpar, p. 53","et a vous . Certes , il ne nous fault riens , car les chariotz",arriveront,tantost qui apportent les utenxilles . Et dictes au roy que s' il estoit enserré,VERcjg,|arriver|
49c8e37b-1eee-432d-b9f7-32b1cdde51dd,"jehpar, p. 53","la messe , vecy venir ung escuier courant qui vint dire : « Venez veoir",arriver,celuy Jehan de Paris ; hastez vous tantost . » Les roys prindrent les dames,VERinf,|arriver|
e59fc904-08ab-4f9f-ab54-3ad7d621ee4b,"jehpar, p. 54",Jehan de Paris vindrent en belle ordonnance après les chariotz de la tapisserie . Alors,arriverent,"deux cens hommes d' armes bien en point , armez et bardez comme tel cas",VERcjg,|arriver|
23a5a869-7f40-4aa0-addf-88fdd9d9bd73,"jehpar, p. 57",". « Certes , dit la pucelle , je croy que Dieu et paradis doit",arriver,a ceste heure . Et que peult estre ce ? Est il homme mortel qui,VERinf,|arriver|
95d8cb0c-86d3-42c1-ad4f-1a098c7d0463,"jehpar, p. 58",est la vaixelle et bagues de Jehan de Paris . » Et incontinant après va,arriver,"deux cens hommes d' armes tous em point comme pour combatre , et venoient quatre",VERinf,|arriver|
6424c663-156a-42cc-a687-b6d978b20f92,"jehpar, p. 59",", si n' amenera pas grant monde avecq luy , et point ne le verrons",arriver,". - Ne vous en souciez , dit le roy , car j' en seroye",VERinf,|arriver|
49ebf9bf-245b-4b9b-9cb4-9bcb1b3ecc3f,"jehpar, p. 59",de la garde de Jehan de Paris entrerent en grant triumphe et honneur . Tantost,arriverent,six clerons moult bien em point qui sonnoient si melodieusement que c' estoit une belle,VERcjg,|arriver|
01d41b42-1f3e-4f7a-ab96-6dc84b3e89ca,"jehpar, p. 63",Comment les trompettes de Jehan de Paris entrerent avecq moult belle compaignie . Veez cy,arriver,"une moult belle compaignie avec les trompetes , lesquelles furent tantost oyes de ceulx de",VERinf,|arriver|
dba53d9b-cebc-435f-a0f8-856c00bdb636,"jehpar, p. 66","entrerent en belle ordonnance . Quant Jehan de Paris fut entré comme avez ouy ,",arriverent,"les cinq cens hommes d' armes de l' arrieregarde , qui estoient demourez derriere pour",VERcjg,|arriver|
b36940dd-f8f1-4ca2-8cf1-afdacc4f7575,"jehpar, p. 93","la royne ce partirent d' Espaigne , et firent tant par leurs journees qu' ilz",arriverent,"en France , ou ilz furent receuz par les bonnes citez et villes a grant",VERcjg,|arriver|
be261234-2cd5-431c-93c6-99131e1da9cf,"jehpar, p. 93","bonnes citez et villes a grant honneur et triumphe , et firent tant qu' ilz",arriverent,"a Paris , ou la reception que l' on leur fit seroit trop longue a",VERcjg,|arriver|
226ebcba-79b9-4a12-aaf5-64973cf5e4ba,"commyn1, p. 58","meilleur pays et plus plantureux , et est chose presque increable des biens qui y",arrivent,. Je y ay esté depuis ce temps là avecques le roy Loys demy an,VERcjg,|ariver|arriver|
03dc1ff5-1af6-4917-9337-d4fa81b08a9c,"commyn1, p. 58","maulgré moy , tenu prisonnier en son palais , où je veoye de mes fenestres",arriver,"ce qui montoit contremont la rivière de Seine , du costé de Normandie . Du",VERinf,|arriver|
743ad81c-1741-4034-87e1-d86216eb360e,"commyn3, p. 42",", sentit ces nouvelles , il se hasta de tourner vers Londres , esperant y",arriver,le premier . Toutesfois luy sembloit - il bien que la ville tiendroit pour luy,VERinf,|arriver|
